sentence,label,domain,year,title,url,slide,obs
Loss of or damage to aircraft.,loss,aviation,2022,System-Theoretic Process Analysis (STPA) Evaluation of Boeing's Automated Test Maneuvers (ATM) System,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-06-1250__Darren%20McDonald__PUB.pdf,5,
Loss of customer satisfaction.,loss,aviation,2022,System-Theoretic Process Analysis (STPA) Evaluation of Boeing's Automated Test Maneuvers (ATM) System,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-06-1250__Darren%20McDonald__PUB.pdf,5,
Loss of data quality.,loss,aviation,2022,System-Theoretic Process Analysis (STPA) Evaluation of Boeing's Automated Test Maneuvers (ATM) System,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-06-1250__Darren%20McDonald__PUB.pdf,5,
Loss of flight test productivity.,loss,aviation,2022,System-Theoretic Process Analysis (STPA) Evaluation of Boeing's Automated Test Maneuvers (ATM) System,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-06-1250__Darren%20McDonald__PUB.pdf,5,
Exceeding structure load limits.,hazard,aviation,2022,System-Theoretic Process Analysis (STPA) Evaluation of Boeing's Automated Test Maneuvers (ATM) System,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-06-1250__Darren%20McDonald__PUB.pdf,5,
Reduction in control of aircraft.,hazard,aviation,2022,System-Theoretic Process Analysis (STPA) Evaluation of Boeing's Automated Test Maneuvers (ATM) System,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-06-1250__Darren%20McDonald__PUB.pdf,5,
Inability to produce a usable maneuver.,hazard,aviation,2022,System-Theoretic Process Analysis (STPA) Evaluation of Boeing's Automated Test Maneuvers (ATM) System,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-06-1250__Darren%20McDonald__PUB.pdf,5,
Patient is injured by ionizing radiation.,loss,medicine,2022,Applying CAST to Analyze an Incident in Radiation Therapy,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-07-1130__Natalia%20Silvis-Cividjian__PUB.pdf,12,cast
Patient received a wrong dose of radiation in the tumor.,hazard,medicine,2022,Applying CAST to Analyze an Incident in Radiation Therapy,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-07-1130__Natalia%20Silvis-Cividjian__PUB.pdf,12,cast
Patient received a wrong dose of radiation in the healthy tissues.,hazard,medicine,2022,Applying CAST to Analyze an Incident in Radiation Therapy,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-07-1130__Natalia%20Silvis-Cividjian__PUB.pdf,12,cast
"A patient should always receive radiation treatment as prescribed by the oncologist (dose, place and time).",constraint,medicine,2022,Applying CAST to Analyze an Incident in Radiation Therapy,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-07-1130__Natalia%20Silvis-Cividjian__PUB.pdf,12,cast
Prescribing of a medicine to a child at an excessive dose.,hazard,medicine,2022,Applying CAST to healthcare investigations: does it add more?,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-07-1250__Nick%20Woodier__PUB.pdf,4,cast
Dispensing of a medicine for a child at an excessive dose.,hazard,medicine,2022,Applying CAST to healthcare investigations: does it add more?,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-07-1250__Nick%20Woodier__PUB.pdf,4,cast
Administration of a medicine to a child at an excessive dose.,hazard,medicine,2022,Applying CAST to healthcare investigations: does it add more?,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-07-1250__Nick%20Woodier__PUB.pdf,4,cast
Patients must not be prescribed incorrect doses of medicines.,constraint,medicine,2022,Applying CAST to healthcare investigations: does it add more?,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-07-1250__Nick%20Woodier__PUB.pdf,4,cast
Measures must exist to prevent prescribing of incorrect doses of medicine.,constraint,medicine,2022,Applying CAST to healthcare investigations: does it add more?,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-07-1250__Nick%20Woodier__PUB.pdf,4,cast
Treatments must be available to treat patients who receive incorrect doses of medicine.,constraint,medicine,2022,Applying CAST to healthcare investigations: does it add more?,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-07-1250__Nick%20Woodier__PUB.pdf,4,cast
Injury or loss of life.,loss,automotive,2022,STPA for Autonomous Vehicles Functions,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-08-1120__Anas%20Shahzad__PUB.pdf,6,
Damage to the vehicle.,loss,automotive,2022,STPA for Autonomous Vehicles Functions,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-08-1120__Anas%20Shahzad__PUB.pdf,6,
Loss of mission.,loss,automotive,2022,STPA for Autonomous Vehicles Functions,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-08-1120__Anas%20Shahzad__PUB.pdf,6,
Loss of customer satisfaction.,loss,automotive,2022,STPA for Autonomous Vehicles Functions,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-08-1120__Anas%20Shahzad__PUB.pdf,6,
Loss of finances.,loss,automotive,2022,STPA for Autonomous Vehicles Functions,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-08-1120__Anas%20Shahzad__PUB.pdf,6,
AV does not maintain a safe distance from vulnerable road users (VRUs) or other stationary or moving objects in the surroundings.,hazard,automotive,2022,STPA for Autonomous Vehicles Functions,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-08-1120__Anas%20Shahzad__PUB.pdf,6,
AV leaves designated path.,hazard,automotive,2022,STPA for Autonomous Vehicles Functions,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-08-1120__Anas%20Shahzad__PUB.pdf,6,
AV violates allowed operating conditions.,hazard,automotive,2022,STPA for Autonomous Vehicles Functions,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-08-1120__Anas%20Shahzad__PUB.pdf,6,
AV behavior is uncomfortable for the passengers.,hazard,automotive,2022,STPA for Autonomous Vehicles Functions,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-08-1120__Anas%20Shahzad__PUB.pdf,6,
AV loses control.,exhazard,automotive,2022,STPA for Autonomous Vehicles Functions,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-08-1120__Anas%20Shahzad__PUB.pdf,6,
AV must maintain a safe distance from VRUs and other stationary and moving objects in the surroundings.,constraint,automotive,2022,STPA for Autonomous Vehicles Functions,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-08-1120__Anas%20Shahzad__PUB.pdf,7,
AV must adhere to the designated path.,constraint,automotive,2022,STPA for Autonomous Vehicles Functions,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-08-1120__Anas%20Shahzad__PUB.pdf,7,
AV must adhere to the allowed operating limits advised by the traffic rules and ODD limitations.,constraint,automotive,2022,STPA for Autonomous Vehicles Functions,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-08-1120__Anas%20Shahzad__PUB.pdf,7,
AV must provide a comfortable experience to the passengers when driving or stationary.,constraint,automotive,2022,STPA for Autonomous Vehicles Functions,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-08-1120__Anas%20Shahzad__PUB.pdf,7,
AV must never lose control.,constraint,automotive,2022,STPA for Autonomous Vehicles Functions,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-08-1120__Anas%20Shahzad__PUB.pdf,7,
Violation of minimum separation rules between the AMR/infrastructure/humans/animals.,hazard,robot,2022,STPA and Autonomy : Friends or foes ? A case study analysis,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-08-1140__Laure%20Buysse__PUB.pdf,10,
Equipment under unnecessary stress.,hazard,robot,2022,STPA and Autonomy : Friends or foes ? A case study analysis,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-08-1140__Laure%20Buysse__PUB.pdf,10,
Loss of integrity of communication.,loss,military,2022,Application of STPA-Sec in military systems,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-09-1120__Gabriel%20Luis%20de%20Oliveira__PUB.pdf,6,stpa-sec
Lack of ability of aircraft to receive and transmit the proper data.,hazard,military,2022,Application of STPA-Sec in military systems,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-09-1120__Gabriel%20Luis%20de%20Oliveira__PUB.pdf,6,stpa-sec
Enter data with unauthorized modification.,hazard,military,2022,Application of STPA-Sec in military systems,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-09-1120__Gabriel%20Luis%20de%20Oliveira__PUB.pdf,6,stpa-sec
Loss or significant damage to the aircraft.,loss,aviation,2022,Use of the STPA Technique in the Requirements Definition of a Drone Power Generation System,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-09-1130__Paulo%20Mendes__PUB.pdf,4,
Significant damage to other people's property.,loss,aviation,2022,Use of the STPA Technique in the Requirements Definition of a Drone Power Generation System,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-09-1130__Paulo%20Mendes__PUB.pdf,4,
Fatalities or injury to persons.,loss,aviation,2022,Use of the STPA Technique in the Requirements Definition of a Drone Power Generation System,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-09-1130__Paulo%20Mendes__PUB.pdf,4,
Mission Non-Compliance.,loss,aviation,2022,Use of the STPA Technique in the Requirements Definition of a Drone Power Generation System,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-09-1130__Paulo%20Mendes__PUB.pdf,4,
The aircraft violates the minimum safety distance.,hazard,aviation,2022,Use of the STPA Technique in the Requirements Definition of a Drone Power Generation System,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-09-1130__Paulo%20Mendes__PUB.pdf,6,
The aircraft loss the communication with base.,exhazard,aviation,2022,Use of the STPA Technique in the Requirements Definition of a Drone Power Generation System,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-09-1130__Paulo%20Mendes__PUB.pdf,6,
The aircraft have insufficient power available.,hazard,aviation,2022,Use of the STPA Technique in the Requirements Definition of a Drone Power Generation System,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-09-1130__Paulo%20Mendes__PUB.pdf,6,
The aircraft loss the flight capability.,exhazard,aviation,2022,Use of the STPA Technique in the Requirements Definition of a Drone Power Generation System,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-09-1130__Paulo%20Mendes__PUB.pdf,6,
Aircraft should maintain a safe distance from obstacles and notify the operator when reaching the minimum distance.,constraint,aviation,2022,Use of the STPA Technique in the Requirements Definition of a Drone Power Generation System,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-09-1130__Paulo%20Mendes__PUB.pdf,6,
The aircraft must maintain constant communication with the base throughout the operation.,constraint,aviation,2022,Use of the STPA Technique in the Requirements Definition of a Drone Power Generation System,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-09-1130__Paulo%20Mendes__PUB.pdf,6,
The aircraft must be able to generate enough power to keep the systems running properly.,constraint,aviation,2022,Use of the STPA Technique in the Requirements Definition of a Drone Power Generation System,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-09-1130__Paulo%20Mendes__PUB.pdf,6,
Aircraft shall be capable of remaining airborn in a controlled manner throughout the operation.,constraint,aviation,2022,Use of the STPA Technique in the Requirements Definition of a Drone Power Generation System,https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-09-1130__Paulo%20Mendes__PUB.pdf,6,
Loss of human life or injured people.,loss,oil,2022,Offshore Oil Wells Integrity: Subsea Christmas Tree Analysis Using System-Theoretic Process Analysis (STPA),https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-10-1110__Lucas%20Ribeiro%20de%20Almeida__PUB.pdf,7,
Loss or damage of production equipment.,loss,oil,2022,Offshore Oil Wells Integrity: Subsea Christmas Tree Analysis Using System-Theoretic Process Analysis (STPA),https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-10-1110__Lucas%20Ribeiro%20de%20Almeida__PUB.pdf,7,
Loss of the well.,loss,oil,2022,Offshore Oil Wells Integrity: Subsea Christmas Tree Analysis Using System-Theoretic Process Analysis (STPA),https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-10-1110__Lucas%20Ribeiro%20de%20Almeida__PUB.pdf,7,
Loss of production.,loss,oil,2022,Offshore Oil Wells Integrity: Subsea Christmas Tree Analysis Using System-Theoretic Process Analysis (STPA),https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-10-1110__Lucas%20Ribeiro%20de%20Almeida__PUB.pdf,7,
Loss of environmental integrity.,loss,oil,2022,Offshore Oil Wells Integrity: Subsea Christmas Tree Analysis Using System-Theoretic Process Analysis (STPA),https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-10-1110__Lucas%20Ribeiro%20de%20Almeida__PUB.pdf,7,
Indirect monetary losses.,loss,oil,2022,Offshore Oil Wells Integrity: Subsea Christmas Tree Analysis Using System-Theoretic Process Analysis (STPA),https://psas.scripts.mit.edu/home/wp-content/uploads/2022/2022-06-10-1110__Lucas%20Ribeiro%20de%20Almeida__PUB.pdf,7,
